customer_id,name,email,join_date,age,gender,city,country,loyalty_status,signup_source,customer_type,transaction_id,transaction_date,transaction_amount,product,product_category,quantity,discount,payment_method,purchase_channel
f5d3ef79-8bdc-499a-8ce4-cff6fa7049d5,Patrick Nixon,phillipsrobert@example.org,2023-09-02,67,Other,South William,Saint Lucia,Bronze,Mobile App,New,175786af-e048-4aee-9fff-f1199decaea8,2024-11-29,300.8,live,Electronics,1,0.1,Debit Card,Online
f5d3ef79-8bdc-499a-8ce4-cff6fa7049d5,Patrick Nixon,phillipsrobert@example.org,2023-09-02,67,Other,South William,Saint Lucia,Bronze,Mobile App,New,23baded2-8ae3-4f22-9848-3bb65702e553,2024-07-23,299.14,possible,Books,2,0.24,Cash,In-Store
f5d3ef79-8bdc-499a-8ce4-cff6fa7049d5,Patrick Nixon,phillipsrobert@example.org,2023-09-02,67,Other,South William,Saint Lucia,Bronze,Mobile App,New,a8b7805a-7883-45bf-be8a-8d5204fde54f,2023-12-08,23.06,style,Electronics,2,0.11,Debit Card,In-Store
f5d3ef79-8bdc-499a-8ce4-cff6fa7049d5,Patrick Nixon,phillipsrobert@example.org,2023-09-02,67,Other,South William,Saint Lucia,Bronze,Mobile App,New,979a2f77-0de9-4334-9466-8bcb84cdcc27,2024-09-20,382.08,back,Books,3,0.21,PayPal,In-Store
bac69ebd-beed-4cf3-94c1-96deb58a17be,Sarah Perry,robertingram@example.org,2025-01-15,65,Male,Carolynburgh,United Kingdom,Bronze,In-Store,VIP,de6ee552-a0bd-4755-896f-5b057b767465,2025-01-19,309.07,begin,Sports,5,0.3,Cash,Online
bac69ebd-beed-4cf3-94c1-96deb58a17be,Sarah Perry,robertingram@example.org,2025-01-15,65,Male,Carolynburgh,United Kingdom,Bronze,In-Store,VIP,66cb254d-fe00-4904-8537-377ec9d10a93,2025-03-06,460.5,professional,Home,5,0.11,Credit Card,Online
bac69ebd-beed-4cf3-94c1-96deb58a17be,Sarah Perry,robertingram@example.org,2025-01-15,65,Male,Carolynburgh,United Kingdom,Bronze,In-Store,VIP,2182f13b-8361-4784-bd84-6e2883cd283e,2025-02-08,303.44,onto,Home,4,0.0,Debit Card,In-Store
bac69ebd-beed-4cf3-94c1-96deb58a17be,Sarah Perry,robertingram@example.org,2025-01-15,65,Male,Carolynburgh,United Kingdom,Bronze,In-Store,VIP,0545acf5-be92-4c8a-9827-136e3e4d8c06,2025-02-19,210.55,figure,Sports,2,0.1,Credit Card,Online
bac69ebd-beed-4cf3-94c1-96deb58a17be,Sarah Perry,robertingram@example.org,2025-01-15,65,Male,Carolynburgh,United Kingdom,Bronze,In-Store,VIP,f5344179-2e05-474a-aa65-1692ece2388f,2025-01-26,38.54,admit,Electronics,1,0.17,PayPal,Online
bac69ebd-beed-4cf3-94c1-96deb58a17be,Sarah Perry,robertingram@example.org,2025-01-15,65,Male,Carolynburgh,United Kingdom,Bronze,In-Store,VIP,0880d139-d89d-45ab-adf1-b74d98c11ea3,2025-03-02,397.76,away,Home,5,0.14,Cash,Online
bac69ebd-beed-4cf3-94c1-96deb58a17be,Sarah Perry,robertingram@example.org,2025-01-15,65,Male,Carolynburgh,United Kingdom,Bronze,In-Store,VIP,321a4ee7-9a45-402d-924a-0858083a9bab,2025-03-01,75.89,interview,Books,3,0.27,PayPal,In-Store
bac69ebd-beed-4cf3-94c1-96deb58a17be,Sarah Perry,robertingram@example.org,2025-01-15,65,Male,Carolynburgh,United Kingdom,Bronze,In-Store,VIP,343af8a6-3219-4d87-b796-1d97d9634e39,2025-02-11,53.55,eight,Sports,3,0.27,Cash,In-Store
d0a78a2f-da1d-4b9d-9ba6-42950668ffee,Shelly Brown,andrea95@example.com,2023-04-02,51,Male,New Russell,Western Sahara,Platinum,Mobile App,New,87c965ef-a4b6-43b3-b726-e10e87a0118c,2023-08-07,472.02,many,Fashion,4,0.29,Cash,Online
c41cea3d-4ab0-4296-b773-b3c09a629118,Bruce Newton,timothybailey@example.com,2024-11-27,28,Male,Port Scott,Kazakhstan,Gold,Website,Returning,e9191456-4ff5-41d7-93af-9b7a3a1e3692,2025-02-10,241.82,energy,Fashion,3,0.14,Cash,In-Store
c41cea3d-4ab0-4296-b773-b3c09a629118,Bruce Newton,timothybailey@example.com,2024-11-27,28,Male,Port Scott,Kazakhstan,Gold,Website,Returning,8acc1a13-1ce0-47a8-8f6f-031c398d4bdc,2025-02-06,453.68,good,Fashion,5,0.03,Credit Card,In-Store
c41cea3d-4ab0-4296-b773-b3c09a629118,Bruce Newton,timothybailey@example.com,2024-11-27,28,Male,Port Scott,Kazakhstan,Gold,Website,Returning,8f6b528c-d1a4-4f6c-bd87-12980abc15ae,2025-02-17,85.84,them,Sports,2,0.1,PayPal,Online
c41cea3d-4ab0-4296-b773-b3c09a629118,Bruce Newton,timothybailey@example.com,2024-11-27,28,Male,Port Scott,Kazakhstan,Gold,Website,Returning,85031aba-96b3-4230-8ad3-bdb0b101ef4c,2024-12-10,405.75,among,Electronics,3,0.17,Cash,Online
c41cea3d-4ab0-4296-b773-b3c09a629118,Bruce Newton,timothybailey@example.com,2024-11-27,28,Male,Port Scott,Kazakhstan,Gold,Website,Returning,0be93c90-16da-4c45-bef3-e8a06ca9a1be,2025-02-15,165.1,strategy,Home,4,0.09,Credit Card,Online
c41cea3d-4ab0-4296-b773-b3c09a629118,Bruce Newton,timothybailey@example.com,2024-11-27,28,Male,Port Scott,Kazakhstan,Gold,Website,Returning,8eeb5258-92c1-4d03-bfcf-4bc30ccd31da,2025-01-25,49.82,way,Fashion,4,0.22,PayPal,Online
3ec8292e-8185-47cc-80f8-182c26d8dcae,Sara Brown,azimmerman@example.net,2024-04-05,45,Other,Lanefort,Slovenia,Bronze,Website,VIP,551b3f35-d3e9-4af1-aadc-3ff8943fff18,2024-06-15,485.95,similar,Home,2,0.19,Debit Card,In-Store
1c941c94-9ac9-4308-b133-ff65be138429,Cindy Powell,david86@example.net,2024-06-17,20,Male,Allenview,Afghanistan,Gold,Website,New,b28c94a0-5332-42f8-b82d-4d05481907fb,2024-09-16,54.02,positive,Fashion,5,0.15,Cash,In-Store
1c941c94-9ac9-4308-b133-ff65be138429,Cindy Powell,david86@example.net,2024-06-17,20,Male,Allenview,Afghanistan,Gold,Website,New,83e44b19-cf9c-42e5-9b5a-a4fae12f82a1,2025-02-03,475.16,worker,Home,2,0.27,Credit Card,Online
1c941c94-9ac9-4308-b133-ff65be138429,Cindy Powell,david86@example.net,2024-06-17,20,Male,Allenview,Afghanistan,Gold,Website,New,27ec37de-ed75-4ab7-ae30-09ec7c814e8a,2024-06-28,187.15,pass,Fashion,3,0.06,PayPal,In-Store
1c941c94-9ac9-4308-b133-ff65be138429,Cindy Powell,david86@example.net,2024-06-17,20,Male,Allenview,Afghanistan,Gold,Website,New,cf3e6ebb-a6d0-4892-9df8-57d8b3bd3eaf,2024-10-03,477.08,as,Fashion,4,0.05,Credit Card,In-Store
1c941c94-9ac9-4308-b133-ff65be138429,Cindy Powell,david86@example.net,2024-06-17,20,Male,Allenview,Afghanistan,Gold,Website,New,5957c4cb-37b7-4b75-9e08-8c418b71e7a5,2024-09-17,118.16,his,Books,2,0.09,Debit Card,In-Store
1c941c94-9ac9-4308-b133-ff65be138429,Cindy Powell,david86@example.net,2024-06-17,20,Male,Allenview,Afghanistan,Gold,Website,New,8237533e-4a01-4889-90e9-5aceeac4aac7,2024-08-16,273.9,science,Sports,1,0.24,Cash,Online
1c941c94-9ac9-4308-b133-ff65be138429,Cindy Powell,david86@example.net,2024-06-17,20,Male,Allenview,Afghanistan,Gold,Website,New,9c33fa26-4e87-4cc0-9db2-e7038c741f19,2024-11-17,154.9,economic,Books,1,0.16,Debit Card,In-Store
1c941c94-9ac9-4308-b133-ff65be138429,Cindy Powell,david86@example.net,2024-06-17,20,Male,Allenview,Afghanistan,Gold,Website,New,a9e1d9db-5640-430a-b1d0-947e979365ef,2024-12-27,105.16,just,Home,2,0.28,Credit Card,Online
1c941c94-9ac9-4308-b133-ff65be138429,Cindy Powell,david86@example.net,2024-06-17,20,Male,Allenview,Afghanistan,Gold,Website,New,b6bf5896-a30c-49d5-b970-0ac1363098ae,2024-11-05,479.24,training,Fashion,1,0.29,Cash,Online
1c941c94-9ac9-4308-b133-ff65be138429,Cindy Powell,david86@example.net,2024-06-17,20,Male,Allenview,Afghanistan,Gold,Website,New,cf5cf448-d642-4e1e-b599-9a87d8b9a38c,2024-09-28,139.71,choose,Books,5,0.28,Credit Card,Online
e47b7c34-82c6-4003-ba87-385674a78b0b,Francisco Green,helen29@example.net,2023-09-05,56,Male,Lake Stephaniemouth,Denmark,Gold,Mobile App,Returning,a023242b-98ee-4b0b-94a5-3c6d13f06a80,2024-10-11,476.18,young,Home,4,0.18,PayPal,Online
e47b7c34-82c6-4003-ba87-385674a78b0b,Francisco Green,helen29@example.net,2023-09-05,56,Male,Lake Stephaniemouth,Denmark,Gold,Mobile App,Returning,d59cf53a-20b0-478b-98d0-87f365a5a03f,2025-02-11,493.38,under,Fashion,2,0.05,Cash,Online
e47b7c34-82c6-4003-ba87-385674a78b0b,Francisco Green,helen29@example.net,2023-09-05,56,Male,Lake Stephaniemouth,Denmark,Gold,Mobile App,Returning,cc523836-8f2e-49f5-98c1-1832baefd84b,2024-03-02,451.23,once,Books,5,0.01,Debit Card,In-Store
fca8b79b-1653-4572-9bb2-83c30bb0768b,Ashley Moore,sandrawalker@example.com,2024-02-16,70,Female,Josephview,Samoa,Gold,Mobile App,VIP,02da4007-7e9d-4737-8ed4-9d932dc7e359,2024-07-07,84.52,wall,Books,5,0.29,PayPal,Online
fca8b79b-1653-4572-9bb2-83c30bb0768b,Ashley Moore,sandrawalker@example.com,2024-02-16,70,Female,Josephview,Samoa,Gold,Mobile App,VIP,845225ca-3da8-4c60-b7af-29c13a11fd3a,2024-10-28,370.03,although,Sports,3,0.13,Credit Card,In-Store
fca8b79b-1653-4572-9bb2-83c30bb0768b,Ashley Moore,sandrawalker@example.com,2024-02-16,70,Female,Josephview,Samoa,Gold,Mobile App,VIP,cce0a646-c832-411c-b9d4-be1b30ba6a80,2024-12-26,200.81,federal,Fashion,3,0.01,Credit Card,Online
fca8b79b-1653-4572-9bb2-83c30bb0768b,Ashley Moore,sandrawalker@example.com,2024-02-16,70,Female,Josephview,Samoa,Gold,Mobile App,VIP,d072c483-c9ba-4701-b2f1-c9f7337629d4,2024-03-04,470.9,produce,Sports,2,0.28,Credit Card,Online
fca8b79b-1653-4572-9bb2-83c30bb0768b,Ashley Moore,sandrawalker@example.com,2024-02-16,70,Female,Josephview,Samoa,Gold,Mobile App,VIP,5a792dfa-0d73-42cd-9971-f4b89e8f13aa,2024-02-16,388.77,often,Fashion,4,0.24,Credit Card,Online
fca8b79b-1653-4572-9bb2-83c30bb0768b,Ashley Moore,sandrawalker@example.com,2024-02-16,70,Female,Josephview,Samoa,Gold,Mobile App,VIP,daa57d50-9ac5-4ec4-af13-b666442a3137,2024-10-20,74.15,exist,Home,3,0.17,PayPal,In-Store
fca8b79b-1653-4572-9bb2-83c30bb0768b,Ashley Moore,sandrawalker@example.com,2024-02-16,70,Female,Josephview,Samoa,Gold,Mobile App,VIP,dcd76b53-1a31-4d14-be54-82a7547e89ca,2024-02-19,350.51,begin,Sports,3,0.14,Cash,In-Store
fca8b79b-1653-4572-9bb2-83c30bb0768b,Ashley Moore,sandrawalker@example.com,2024-02-16,70,Female,Josephview,Samoa,Gold,Mobile App,VIP,972ba7be-00bc-4287-b9aa-d0c5b0039ca5,2024-10-01,322.17,more,Sports,1,0.14,Cash,In-Store
0efcb75f-40b5-4b2c-b97b-73c1138ad5c0,Lori James,andersonholly@example.com,2023-06-27,70,Male,Patrickside,Uzbekistan,Platinum,Website,Returning,c76b0912-3ae9-46af-ae69-7243bb41ccf8,2024-06-09,309.34,deep,Sports,4,0.19,Debit Card,In-Store
0efcb75f-40b5-4b2c-b97b-73c1138ad5c0,Lori James,andersonholly@example.com,2023-06-27,70,Male,Patrickside,Uzbekistan,Platinum,Website,Returning,46fb759b-0943-4cec-8689-c7eccd2f8944,2024-07-15,19.19,final,Home,5,0.05,Debit Card,In-Store
0efcb75f-40b5-4b2c-b97b-73c1138ad5c0,Lori James,andersonholly@example.com,2023-06-27,70,Male,Patrickside,Uzbekistan,Platinum,Website,Returning,973903cc-073b-43a4-bdb3-5e1a0f9f8c98,2024-08-18,163.53,court,Sports,2,0.08,Debit Card,In-Store
0efcb75f-40b5-4b2c-b97b-73c1138ad5c0,Lori James,andersonholly@example.com,2023-06-27,70,Male,Patrickside,Uzbekistan,Platinum,Website,Returning,92bbde3f-80d9-4d4b-80d3-dedc224c3504,2025-01-11,325.23,mission,Fashion,5,0.06,Debit Card,Online
0efcb75f-40b5-4b2c-b97b-73c1138ad5c0,Lori James,andersonholly@example.com,2023-06-27,70,Male,Patrickside,Uzbekistan,Platinum,Website,Returning,aecc6112-0365-4e8a-bc4a-7aa0581a99e1,2023-11-14,47.87,wish,Home,2,0.03,Debit Card,Online
0efcb75f-40b5-4b2c-b97b-73c1138ad5c0,Lori James,andersonholly@example.com,2023-06-27,70,Male,Patrickside,Uzbekistan,Platinum,Website,Returning,02d34868-8367-4436-9db0-8161402e14c3,2024-07-09,463.71,war,Home,5,0.28,Cash,In-Store
2327d4a2-3e1f-4969-a24d-4c3ea23d25e3,Peter Watson,jenniferreyes@example.com,2024-10-14,27,Other,Jaymouth,Chile,Gold,In-Store,New,349dd2c9-7073-41f5-a3f8-8991d7d8b1ef,2025-01-28,362.08,machine,Sports,1,0.28,Cash,Online
2327d4a2-3e1f-4969-a24d-4c3ea23d25e3,Peter Watson,jenniferreyes@example.com,2024-10-14,27,Other,Jaymouth,Chile,Gold,In-Store,New,0db815b9-6d90-4c58-8936-264a8261dc58,2025-02-17,34.9,daughter,Home,4,0.19,PayPal,In-Store
2327d4a2-3e1f-4969-a24d-4c3ea23d25e3,Peter Watson,jenniferreyes@example.com,2024-10-14,27,Other,Jaymouth,Chile,Gold,In-Store,New,dbbc40f4-a987-4640-970c-ddd0aad9fadf,2024-11-18,450.68,share,Home,2,0.03,Debit Card,In-Store
2327d4a2-3e1f-4969-a24d-4c3ea23d25e3,Peter Watson,jenniferreyes@example.com,2024-10-14,27,Other,Jaymouth,Chile,Gold,In-Store,New,ca282d1b-cbb4-499f-a29e-90711af4bbc0,2025-02-11,388.2,share,Sports,3,0.02,Credit Card,In-Store
72330b6f-18ba-4657-81f3-f2d25f4b18fa,Joshua Bailey,allen90@example.net,2023-04-04,31,Male,Port Hannahstad,Kenya,Silver,Mobile App,New,cdcd65f8-a66c-4732-abcc-00f315808200,2023-05-22,310.12,outside,Electronics,2,0.18,PayPal,In-Store
72330b6f-18ba-4657-81f3-f2d25f4b18fa,Joshua Bailey,allen90@example.net,2023-04-04,31,Male,Port Hannahstad,Kenya,Silver,Mobile App,New,508595ed-60b3-4266-8e0b-ff4439c83cfd,2025-01-24,308.22,strong,Fashion,5,0.16,PayPal,In-Store
72330b6f-18ba-4657-81f3-f2d25f4b18fa,Joshua Bailey,allen90@example.net,2023-04-04,31,Male,Port Hannahstad,Kenya,Silver,Mobile App,New,53125a7b-6895-42ef-9a16-f157197d4128,2024-05-23,245.69,oil,Home,2,0.17,Credit Card,Online
72330b6f-18ba-4657-81f3-f2d25f4b18fa,Joshua Bailey,allen90@example.net,2023-04-04,31,Male,Port Hannahstad,Kenya,Silver,Mobile App,New,f7b020df-6da7-455f-a75a-a30c98980398,2023-09-23,11.79,choice,Home,3,0.19,Debit Card,Online
72330b6f-18ba-4657-81f3-f2d25f4b18fa,Joshua Bailey,allen90@example.net,2023-04-04,31,Male,Port Hannahstad,Kenya,Silver,Mobile App,New,dcd34919-6ebd-40ea-90f7-8938e43ca49a,2024-07-31,54.76,myself,Electronics,3,0.26,PayPal,Online
b4e30632-904e-46fc-a472-3a2e4b6d3e6f,Shannon Smith,tinacollins@example.com,2025-01-05,63,Other,Schultzview,Madagascar,Platinum,In-Store,VIP,15599acc-3726-4cab-a707-2f5a874f49e2,2025-02-14,219.65,dinner,Sports,4,0.06,Cash,In-Store
b4e30632-904e-46fc-a472-3a2e4b6d3e6f,Shannon Smith,tinacollins@example.com,2025-01-05,63,Other,Schultzview,Madagascar,Platinum,In-Store,VIP,37583e2d-80eb-4d97-95e7-e5720f86d60d,2025-02-06,130.09,stage,Sports,3,0.05,Cash,In-Store
b4e30632-904e-46fc-a472-3a2e4b6d3e6f,Shannon Smith,tinacollins@example.com,2025-01-05,63,Other,Schultzview,Madagascar,Platinum,In-Store,VIP,ae0e5ccf-73e6-4149-a0a1-29e3111a51e5,2025-01-08,393.6,table,Fashion,3,0.01,Cash,In-Store
b4e30632-904e-46fc-a472-3a2e4b6d3e6f,Shannon Smith,tinacollins@example.com,2025-01-05,63,Other,Schultzview,Madagascar,Platinum,In-Store,VIP,ec12570e-12c9-48c3-aadb-863b0cbfbbc9,2025-02-20,73.89,decide,Fashion,3,0.29,Credit Card,In-Store
f6dd5426-5eff-4196-8036-15b01f8eb4b0,Patricia Rojas,pjohnson@example.org,2024-11-23,73,Other,North Laura,Slovenia,Platinum,In-Store,New,155f304b-3f01-4383-876a-eec1cc50de66,2025-01-17,149.78,sometimes,Sports,1,0.2,Debit Card,Online
f6dd5426-5eff-4196-8036-15b01f8eb4b0,Patricia Rojas,pjohnson@example.org,2024-11-23,73,Other,North Laura,Slovenia,Platinum,In-Store,New,553a5176-8f4f-44b1-a427-8a4b6061ae12,2025-01-24,121.17,different,Home,4,0.05,Debit Card,Online
f6dd5426-5eff-4196-8036-15b01f8eb4b0,Patricia Rojas,pjohnson@example.org,2024-11-23,73,Other,North Laura,Slovenia,Platinum,In-Store,New,33b77572-2227-4c71-bbe1-14104a492fe3,2025-02-20,254.26,final,Sports,2,0.02,Debit Card,In-Store
82bc640d-2f4e-4ff2-92a8-e2c0e1e8db28,Melissa Kim,murraysherry@example.com,2023-12-13,74,Other,Port Jared,Iraq,Gold,In-Store,New,d1df53ab-4f57-4c8b-8f1b-03a824000a68,2024-12-01,86.1,out,Books,5,0.06,Debit Card,Online
82bc640d-2f4e-4ff2-92a8-e2c0e1e8db28,Melissa Kim,murraysherry@example.com,2023-12-13,74,Other,Port Jared,Iraq,Gold,In-Store,New,9b171a62-a0c0-4e22-b03f-a1da726f9cd4,2024-01-04,67.56,foot,Books,5,0.26,Debit Card,In-Store
82bc640d-2f4e-4ff2-92a8-e2c0e1e8db28,Melissa Kim,murraysherry@example.com,2023-12-13,74,Other,Port Jared,Iraq,Gold,In-Store,New,7c7a7a5c-b8f8-414f-bdbc-9df81dda9b58,2024-12-26,219.22,consider,Fashion,3,0.12,Debit Card,Online
82bc640d-2f4e-4ff2-92a8-e2c0e1e8db28,Melissa Kim,murraysherry@example.com,2023-12-13,74,Other,Port Jared,Iraq,Gold,In-Store,New,475a3a88-eb2f-4332-9a84-018d5275ad8e,2024-10-15,165.07,community,Home,1,0.28,Debit Card,In-Store
82bc640d-2f4e-4ff2-92a8-e2c0e1e8db28,Melissa Kim,murraysherry@example.com,2023-12-13,74,Other,Port Jared,Iraq,Gold,In-Store,New,676220e1-2bb0-48ce-9e00-5ea9e486128b,2025-01-23,487.92,themselves,Electronics,3,0.21,Debit Card,Online
82bc640d-2f4e-4ff2-92a8-e2c0e1e8db28,Melissa Kim,murraysherry@example.com,2023-12-13,74,Other,Port Jared,Iraq,Gold,In-Store,New,1004f6ee-8d4f-4122-9fb3-392b988143e8,2024-04-16,448.2,Republican,Electronics,5,0.07,Debit Card,In-Store
82bc640d-2f4e-4ff2-92a8-e2c0e1e8db28,Melissa Kim,murraysherry@example.com,2023-12-13,74,Other,Port Jared,Iraq,Gold,In-Store,New,60f2a293-ab35-440e-a234-07e94e88b287,2024-01-11,251.55,close,Books,2,0.24,PayPal,In-Store
82bc640d-2f4e-4ff2-92a8-e2c0e1e8db28,Melissa Kim,murraysherry@example.com,2023-12-13,74,Other,Port Jared,Iraq,Gold,In-Store,New,79f6c613-5b98-40d3-b7ca-b8fa4e7d48f2,2024-11-09,250.45,upon,Sports,1,0.26,Credit Card,In-Store
82bc640d-2f4e-4ff2-92a8-e2c0e1e8db28,Melissa Kim,murraysherry@example.com,2023-12-13,74,Other,Port Jared,Iraq,Gold,In-Store,New,789f4c1a-b771-4378-8224-c4c71e287015,2023-12-30,372.36,identify,Fashion,3,0.07,Debit Card,Online
82bc640d-2f4e-4ff2-92a8-e2c0e1e8db28,Melissa Kim,murraysherry@example.com,2023-12-13,74,Other,Port Jared,Iraq,Gold,In-Store,New,b5f50636-359c-4ae8-8a67-60f15b0fcd30,2024-11-22,231.48,then,Sports,3,0.23,PayPal,In-Store
091ec110-4e16-4091-8dea-090902f04048,Carrie Richard,lucas27@example.org,2024-06-21,57,Other,Port Justin,Madagascar,Silver,Mobile App,New,bf87fbf9-0cba-4d36-bb18-76f5a2c38691,2024-10-30,220.38,local,Home,2,0.06,PayPal,In-Store
a386c493-7196-443c-b4e4-80c53a66d33f,Deanna Pennington,xdavis@example.com,2023-10-02,57,Male,Jenniferview,Congo,Bronze,In-Store,Returning,5eb38821-6c1a-47c3-bcfc-39c835eeb113,2024-08-23,324.41,public,Fashion,4,0.01,Credit Card,In-Store
a386c493-7196-443c-b4e4-80c53a66d33f,Deanna Pennington,xdavis@example.com,2023-10-02,57,Male,Jenniferview,Congo,Bronze,In-Store,Returning,2212e21d-ce2d-46ed-b485-ce7151e4641c,2024-12-28,174.41,best,Fashion,1,0.2,Credit Card,In-Store
a386c493-7196-443c-b4e4-80c53a66d33f,Deanna Pennington,xdavis@example.com,2023-10-02,57,Male,Jenniferview,Congo,Bronze,In-Store,Returning,0791c0e9-9d09-474e-b4d9-691fb6d6a782,2025-03-05,57.9,development,Sports,4,0.21,Debit Card,Online
a386c493-7196-443c-b4e4-80c53a66d33f,Deanna Pennington,xdavis@example.com,2023-10-02,57,Male,Jenniferview,Congo,Bronze,In-Store,Returning,6452e7d1-5deb-4a44-b169-5a108bdd0514,2025-03-04,197.74,authority,Home,4,0.2,Cash,Online
a386c493-7196-443c-b4e4-80c53a66d33f,Deanna Pennington,xdavis@example.com,2023-10-02,57,Male,Jenniferview,Congo,Bronze,In-Store,Returning,8a6649ac-3a92-4507-ab09-a438471c88be,2024-08-30,54.12,stand,Books,3,0.05,Credit Card,In-Store
a386c493-7196-443c-b4e4-80c53a66d33f,Deanna Pennington,xdavis@example.com,2023-10-02,57,Male,Jenniferview,Congo,Bronze,In-Store,Returning,3232e07e-681e-48a2-93c8-a6007712cbdf,2024-04-02,14.33,significant,Books,2,0.15,PayPal,Online
a386c493-7196-443c-b4e4-80c53a66d33f,Deanna Pennington,xdavis@example.com,2023-10-02,57,Male,Jenniferview,Congo,Bronze,In-Store,Returning,b12c7f24-9d5a-487c-8cd8-9dce15eb5751,2023-11-27,108.21,simple,Home,4,0.17,PayPal,In-Store
a386c493-7196-443c-b4e4-80c53a66d33f,Deanna Pennington,xdavis@example.com,2023-10-02,57,Male,Jenniferview,Congo,Bronze,In-Store,Returning,b0fcf8cc-a4f3-4c5e-b27b-468593671607,2024-05-29,122.99,wide,Books,4,0.12,Debit Card,In-Store
a386c493-7196-443c-b4e4-80c53a66d33f,Deanna Pennington,xdavis@example.com,2023-10-02,57,Male,Jenniferview,Congo,Bronze,In-Store,Returning,209693a4-679a-44e2-87f7-be704a29e710,2024-05-11,479.46,seem,Electronics,4,0.04,Cash,In-Store
a386c493-7196-443c-b4e4-80c53a66d33f,Deanna Pennington,xdavis@example.com,2023-10-02,57,Male,Jenniferview,Congo,Bronze,In-Store,Returning,b7bebdee-c5e6-47f2-87a3-d02c02bcf63a,2024-03-26,184.12,soon,Fashion,4,0.27,Debit Card,In-Store
b79379c0-1602-4b0e-94ec-4312cc1c5173,David Castillo,sguzman@example.com,2023-07-13,54,Other,Stevenport,Heard Island and McDonald Islands,Platinum,In-Store,Returning,27fd0f6c-0313-49fc-80bb-7511a836cffa,2024-01-12,108.28,clearly,Home,5,0.23,Debit Card,Online
b79379c0-1602-4b0e-94ec-4312cc1c5173,David Castillo,sguzman@example.com,2023-07-13,54,Other,Stevenport,Heard Island and McDonald Islands,Platinum,In-Store,Returning,2f23bad5-37fa-43bc-9739-1658b15fe0e4,2023-09-30,78.54,since,Electronics,3,0.11,PayPal,In-Store
b79379c0-1602-4b0e-94ec-4312cc1c5173,David Castillo,sguzman@example.com,2023-07-13,54,Other,Stevenport,Heard Island and McDonald Islands,Platinum,In-Store,Returning,4db35451-6501-45c6-b798-7f1115a919b6,2024-10-28,434.99,young,Home,1,0.13,PayPal,Online
b79379c0-1602-4b0e-94ec-4312cc1c5173,David Castillo,sguzman@example.com,2023-07-13,54,Other,Stevenport,Heard Island and McDonald Islands,Platinum,In-Store,Returning,b76d39ac-189c-4016-87b5-df6cb42f8824,2024-12-26,16.38,how,Sports,3,0.19,Credit Card,In-Store
b79379c0-1602-4b0e-94ec-4312cc1c5173,David Castillo,sguzman@example.com,2023-07-13,54,Other,Stevenport,Heard Island and McDonald Islands,Platinum,In-Store,Returning,111f281b-3c07-4b1a-be3b-faa3aadd2eb3,2024-05-03,26.26,seek,Home,4,0.13,Cash,Online
aa0c9aaf-d09e-4718-98de-95ce9d45bc88,Steven Phillips,brandon82@example.com,2023-05-05,74,Other,Jessicafort,Cocos (Keeling) Islands,Gold,Mobile App,Returning,2a56d6d1-22e2-4be4-bf0c-e9b78e66cff8,2024-08-27,198.36,common,Home,3,0.19,PayPal,In-Store
aa0c9aaf-d09e-4718-98de-95ce9d45bc88,Steven Phillips,brandon82@example.com,2023-05-05,74,Other,Jessicafort,Cocos (Keeling) Islands,Gold,Mobile App,Returning,a612f0c5-a9a6-4214-82b2-55ab01e1670d,2023-06-19,268.31,here,Electronics,3,0.17,PayPal,Online
aa0c9aaf-d09e-4718-98de-95ce9d45bc88,Steven Phillips,brandon82@example.com,2023-05-05,74,Other,Jessicafort,Cocos (Keeling) Islands,Gold,Mobile App,Returning,35e0fae5-c8e1-4ee5-97dc-799a788ebcfc,2023-09-01,362.22,test,Books,2,0.01,Debit Card,Online
aa0c9aaf-d09e-4718-98de-95ce9d45bc88,Steven Phillips,brandon82@example.com,2023-05-05,74,Other,Jessicafort,Cocos (Keeling) Islands,Gold,Mobile App,Returning,7a81eb9b-ec4b-433e-aab4-2d8e011bedab,2024-03-22,32.42,modern,Sports,2,0.05,Credit Card,In-Store
aa0c9aaf-d09e-4718-98de-95ce9d45bc88,Steven Phillips,brandon82@example.com,2023-05-05,74,Other,Jessicafort,Cocos (Keeling) Islands,Gold,Mobile App,Returning,f01471c3-3aa2-44ff-a344-760b068df7d9,2024-06-21,137.64,with,Sports,3,0.11,PayPal,Online
aa0c9aaf-d09e-4718-98de-95ce9d45bc88,Steven Phillips,brandon82@example.com,2023-05-05,74,Other,Jessicafort,Cocos (Keeling) Islands,Gold,Mobile App,Returning,98aa6062-375f-4d40-94c2-427fd0738e33,2024-03-26,497.32,positive,Books,4,0.07,Credit Card,Online
1c2fe122-dc1f-401d-b95d-86cc967c2188,Miranda Howell,rachel77@example.com,2024-06-24,59,Male,New Erichaven,Niue,Gold,Website,Returning,3014a806-9904-44e4-a7c6-a846da77c7a7,2024-12-29,426.41,production,Home,5,0.02,Debit Card,In-Store
1c2fe122-dc1f-401d-b95d-86cc967c2188,Miranda Howell,rachel77@example.com,2024-06-24,59,Male,New Erichaven,Niue,Gold,Website,Returning,9d3bcead-a803-4839-9a93-7d1e8149e46b,2024-12-14,239.03,consumer,Electronics,4,0.1,PayPal,Online
